InvoiceID_sk,InvoiceID_nk,NumberOfCustomer,ProductID_NK,ProductLine,UnitPrice,Quantity,Tax_5_percent,Total,gross_income,gross_margin_percentage,cogs,Rating,Branch,City,Gender,CustomerType,Payment,Date,Year,Month
936,639-76-1242,1,PID908,Home and lifestyle,27.85,5,10.13,212.73,10.13,4.761904762,202.6,4.5,C,Naypyitaw,M,Normal,Cash,2/3/19 15:19,2019,2
937,598-47-9715,1,PID909,Health and beauty,28.84,4,16.814,353.094,16.814,4.761904762,336.28,4.4,C,Naypyitaw,M,Normal,Ewallet,3/7/19 16:54,2019,3
938,746-19-0921,1,PID909,Health and beauty,28.84,1,1.079,22.659,1.079,4.761904762,21.58,7.2,C,Naypyitaw,M,Normal,Ewallet,2/9/19 10:02,2019,2
939,560-49-6611,1,PID91,Health and beauty,99.82,1,2.279,47.859,2.279,4.761904762,45.58,9.8,A,Yangon,F,Member,Cash,2/7/19 14:13,2019,2
940,246-11-3901,1,PID910,Food and beverages,48.61,10,16.4,344.4,16.4,4.761904762,328,6.2,C,Naypyitaw,F,Normal,Cash,2/15/19 12:12,2019,2
941,541-08-3113,1,PID910,Food and beverages,48.61,8,26.388,554.148,26.388,4.761904762,527.76,8.4,C,Naypyitaw,M,Normal,Cash,2/2/19 20:29,2019,2
942,556-72-8512,1,PID911,Fashion accessories,39.42,1,1.148,24.108,1.148,4.761904762,22.96,4.3,C,Naypyitaw,M,Normal,Cash,1/30/19 20:47,2019,1
943,556-97-7101,1,PID911,Fashion accessories,39.42,2,6.322,132.762,6.322,4.761904762,126.44,8.5,C,Naypyitaw,F,Normal,Cash,1/1/19 15:51,2019,1
944,620-02-2046,1,PID912,Food and beverages,22.93,2,6.94,145.74,6.94,4.761904762,138.8,9,C,Naypyitaw,M,Normal,Ewallet,1/27/19 19:48,2019,1
945,862-59-8517,1,PID912,Food and beverages,22.93,6,27.072,568.512,27.072,4.761904762,541.44,6.2,C,Naypyitaw,F,Normal,Cash,1/27/19 11:17,2019,1
946,133-14-7229,1,PID913,Health and beauty,97.03,2,6.287,132.027,6.287,4.761904762,125.74,5,C,Naypyitaw,M,Normal,Cash,1/1/19 11:43,2019,1
947,236-27-1144,1,PID913,Health and beauty,97.03,9,7.3395,154.1295,7.3395,4.761904762,146.79,8.4,C,Naypyitaw,F,Normal,Ewallet,3/26/19 10:31,2019,3
948,399-69-4630,1,PID914,Home and lifestyle,47.65,6,6.663,139.923,6.663,4.761904762,133.26,8.6,C,Naypyitaw,M,Normal,Credit card,3/7/19 10:23,2019,3
949,583-41-4548,1,PID914,Home and lifestyle,47.65,7,5.8345,122.5245,5.8345,4.761904762,116.69,7.4,C,Naypyitaw,M,Normal,Ewallet,2/7/19 11:36,2019,2
950,718-57-9773,1,PID915,Health and beauty,30.24,10,24.665,517.965,24.665,4.761904762,493.3,9.4,C,Naypyitaw,F,Normal,Credit card,2/3/19 16:40,2019,2
951,866-99-7614,1,PID915,Health and beauty,30.24,10,44.6,936.6,44.6,4.761904762,892,4.4,C,Naypyitaw,M,Normal,Credit card,2/11/19 15:42,2019,2
952,408-26-9866,1,PID916,Health and beauty,37.55,7,25.893,543.753,25.893,4.761904762,517.86,4.1,C,Naypyitaw,F,Normal,Ewallet,3/2/19 16:42,2019,3
953,592-34-6155,1,PID916,Health and beauty,37.55,4,6.354,133.434,6.354,4.761904762,127.08,6.2,C,Naypyitaw,M,Normal,Ewallet,1/14/19 14:43,2019,1
954,379-17-6588,1,PID917,Food and beverages,95.44,10,29.805,625.905,29.805,4.761904762,596.1,5.3,C,Naypyitaw,M,Normal,Cash,3/14/19 11:07,2019,3
955,390-31-6381,1,PID917,Food and beverages,95.44,3,4.083,85.743,4.083,4.761904762,81.66,7.3,C,Naypyitaw,M,Normal,Cash,1/7/19 12:37,2019,1
956,123-35-4896,1,PID918,Home and lifestyle,94.47,9,20.997,440.937,20.997,4.761904762,419.94,5.3,C,Naypyitaw,F,Normal,Ewallet,2/17/19 19:11,2019,2
957,258-69-7810,1,PID918,Home and lifestyle,94.47,5,9.2125,193.4625,9.2125,4.761904762,184.25,9.2,C,Naypyitaw,F,Normal,Cash,1/26/19 18:53,2019,1
958,219-61-4139,1,PID919,Food and beverages,41.24,1,4.154,87.234,4.154,4.761904762,83.08,6.4,C,Naypyitaw,M,Normal,Ewallet,1/23/19 17:16,2019,1
959,881-41-7302,1,PID919,Food and beverages,41.24,1,3.2495,68.2395,3.2495,4.761904762,64.99,4.5,C,Naypyitaw,F,Normal,Credit card,1/26/19 10:06,2019,1
960,880-35-0356,1,PID92,Electronic accessories,99.79,3,11.28,236.88,11.28,4.761904762,225.6,4.8,A,Yangon,F,Member,Ewallet,2/5/19 11:51,2019,2
961,318-81-2368,1,PID920,Home and lifestyle,33.52,1,2.31,48.51,2.31,4.761904762,46.2,6.3,C,Naypyitaw,F,Normal,Cash,3/19/19 12:16,2019,3
962,373-09-4567,1,PID920,Home and lifestyle,33.52,10,38.78,814.38,38.78,4.761904762,775.6,6.9,C,Naypyitaw,M,Normal,Ewallet,3/14/19 20:35,2019,3
963,740-11-5257,1,PID921,Fashion accessories,51.32,10,12.37,259.77,12.37,4.761904762,247.4,7.1,C,Naypyitaw,M,Normal,Cash,2/24/19 16:44,2019,2
964,778-89-7974,1,PID921,Fashion accessories,51.32,6,21.063,442.323,21.063,4.761904762,421.26,7.4,C,Naypyitaw,M,Normal,Cash,3/30/19 14:58,2019,3
965,250-81-7186,1,PID922,Food and beverages,81.68,1,4.9845,104.6745,4.9845,4.761904762,99.69,8,C,Naypyitaw,F,Normal,Credit card,2/27/19 10:23,2019,2
966,714-02-3114,1,PID922,Food and beverages,81.68,2,9.88,207.48,9.88,4.761904762,197.6,7.7,C,Naypyitaw,F,Normal,Cash,2/21/19 11:39,2019,2
967,556-41-6224,1,PID923,Electronic accessories,14.36,8,13.456,282.576,13.456,4.761904762,269.12,9.3,C,Naypyitaw,M,Normal,Credit card,2/15/19 17:10,2019,2
968,648-94-3045,1,PID923,Electronic accessories,14.36,10,29.475,618.975,29.475,4.761904762,589.5,8.1,C,Naypyitaw,M,Normal,Ewallet,2/7/19 14:27,2019,2
969,370-96-0655,1,PID924,Sports and travel,70.11,6,14.796,310.716,14.796,4.761904762,295.92,7.1,C,Naypyitaw,F,Normal,Ewallet,1/9/19 13:46,2019,1
970,372-62-5264,1,PID924,Sports and travel,70.11,9,23.67,497.07,23.67,4.761904762,473.4,7.6,C,Naypyitaw,F,Normal,Cash,1/16/19 14:42,2019,1
971,626-43-7888,1,PID925,Fashion accessories,77.68,8,24.164,507.444,24.164,4.761904762,483.28,9.6,C,Naypyitaw,F,Normal,Ewallet,2/7/19 12:23,2019,2
972,751-41-9720,1,PID925,Fashion accessories,77.68,10,48.75,1023.75,48.75,4.761904762,975,8,C,Naypyitaw,M,Normal,Ewallet,1/12/19 16:18,2019,1
973,183-21-3799,1,PID926,Home and lifestyle,42.08,9,34.9335,733.6035,34.9335,4.761904762,698.67,7.2,C,Naypyitaw,F,Normal,Ewallet,2/19/19 15:14,2019,2
974,760-27-5490,1,PID926,Home and lifestyle,42.08,8,6.248,131.208,6.248,4.761904762,124.96,9.1,C,Naypyitaw,M,Normal,Ewallet,1/20/19 20:37,2019,1
975,210-74-9613,1,PID927,Electronic accessories,95.49,4,19.452,408.492,19.452,4.761904762,389.04,6.8,C,Naypyitaw,M,Normal,Ewallet,3/16/19 15:33,2019,3
976,268-20-3585,1,PID927,Electronic accessories,95.49,9,6.2325,130.8825,6.2325,4.761904762,124.65,6,C,Naypyitaw,F,Normal,Ewallet,2/4/19 12:50,2019,2
977,137-63-5492,1,PID928,Home and lifestyle,26.61,10,29.38,616.98,29.38,4.761904762,587.6,9,C,Naypyitaw,M,Normal,Ewallet,1/29/19 14:26,2019,1
978,733-29-1227,1,PID928,Home and lifestyle,26.61,7,19.4635,408.7335,19.4635,4.761904762,389.27,8.5,C,Naypyitaw,M,Normal,Cash,3/23/19 12:41,2019,3
979,451-73-2711,1,PID929,Home and lifestyle,46.77,1,4.2415,89.0715,4.2415,4.761904762,84.83,8.8,C,Naypyitaw,M,Normal,Ewallet,1/14/19 15:20,2019,1
980,801-88-0346,1,PID929,Home and lifestyle,46.77,3,11.409,239.589,11.409,4.761904762,228.18,9.8,C,Naypyitaw,F,Normal,Credit card,1/5/19 20:30,2019,1
981,334-64-2006,1,PID93,Home and lifestyle,39.43,2,7.032,147.672,7.032,4.761904762,140.64,9.6,A,Yangon,F,Member,Ewallet,3/24/19 14:22,2019,3
982,471-06-8611,1,PID930,Sports and travel,46.22,1,2.621,55.041,2.621,4.761904762,52.42,6.3,C,Naypyitaw,F,Normal,Credit card,2/6/19 10:22,2019,2
983,629-42-4133,1,PID930,Sports and travel,46.22,8,8.72,183.12,8.72,4.761904762,174.4,8.3,C,Naypyitaw,M,Normal,Cash,2/19/19 19:24,2019,2
984,468-99-7231,1,PID931,Sports and travel,23.82,8,17.604,369.684,17.604,4.761904762,352.08,8.8,C,Naypyitaw,F,Normal,Cash,3/3/19 17:36,2019,3
985,886-77-9084,1,PID931,Sports and travel,23.82,8,28.756,603.876,28.756,4.761904762,575.12,5.5,C,Naypyitaw,M,Normal,Ewallet,2/19/19 11:33,2019,2
986,189-55-2313,1,PID932,Electronic accessories,45.38,10,31.09,652.89,31.09,4.761904762,621.8,6,C,Naypyitaw,F,Normal,Ewallet,1/31/19 10:33,2019,1
987,790-38-4466,1,PID932,Electronic accessories,45.38,5,2.7475,57.6975,2.7475,4.761904762,54.95,9.3,C,Naypyitaw,F,Normal,Credit card,1/23/19 10:18,2019,1
988,477-59-2456,1,PID933,Sports and travel,16.28,7,15.904,333.984,15.904,4.761904762,318.08,9.2,C,Naypyitaw,F,Normal,Cash,1/23/19 11:15,2019,1
989,538-22-0304,1,PID933,Sports and travel,16.28,10,32.475,681.975,32.475,4.761904762,649.5,5.2,C,Naypyitaw,M,Normal,Cash,3/24/19 18:27,2019,3
990,660-29-7083,1,PID934,Health and beauty,84.05,10,27.935,586.635,27.935,4.761904762,558.7,5.8,C,Naypyitaw,M,Normal,Cash,1/15/19 15:01,2019,1
991,862-29-5914,1,PID934,Health and beauty,84.05,1,1.119,23.499,1.119,4.761904762,22.38,8.6,C,Naypyitaw,F,Normal,Credit card,1/30/19 17:08,2019,1
992,584-66-4073,1,PID935,Electronic accessories,43.27,1,2.825,59.325,2.825,4.761904762,56.5,9.6,C,Naypyitaw,M,Normal,Ewallet,3/13/19 15:45,2019,3
993,658-66-3967,1,PID935,Electronic accessories,43.27,7,18.6165,390.9465,18.6165,4.761904762,372.33,5,C,Naypyitaw,M,Normal,Ewallet,1/14/19 15:42,2019,1
994,137-74-8729,1,PID936,Sports and travel,99.24,8,4.876,102.396,4.876,4.761904762,97.52,6.8,C,Naypyitaw,F,Normal,Ewallet,3/13/19 12:47,2019,3
995,154-87-7367,1,PID936,Sports and travel,99.24,8,26.104,548.184,26.104,4.761904762,522.08,6.3,C,Naypyitaw,M,Normal,Ewallet,3/15/19 14:04,2019,3
996,389-70-2397,1,PID937,Home and lifestyle,12.78,5,20.915,439.215,20.915,4.761904762,418.3,7.2,C,Naypyitaw,F,Normal,Cash,2/21/19 10:26,2019,2
997,781-84-8059,1,PID937,Home and lifestyle,12.78,7,21.259,446.439,21.259,4.761904762,425.18,5,C,Naypyitaw,M,Normal,Ewallet,1/18/19 16:23,2019,1
998,450-42-3339,1,PID938,Fashion accessories,40.86,10,42.305,888.405,42.305,4.761904762,846.1,8.8,C,Naypyitaw,M,Normal,Credit card,2/9/19 18:58,2019,2
999,545-07-8534,1,PID938,Fashion accessories,40.86,2,5.832,122.472,5.832,4.761904762,116.64,6,C,Naypyitaw,F,Normal,Ewallet,2/14/19 12:42,2019,2
1000,151-27-8496,1,PID939,Food and beverages,45.74,4,11.226,235.746,11.226,4.761904762,224.52,8.6,C,Naypyitaw,F,Normal,Ewallet,1/19/19 11:43,2019,1
1001,717-96-4189,1,PID939,Food and beverages,45.74,6,10.647,223.587,10.647,4.761904762,212.94,4.1,C,Naypyitaw,F,Normal,Cash,2/2/19 12:40,2019,2
1002,559-98-9873,1,PID94,Health and beauty,35.89,7,18.7775,394.3275,18.7775,4.761904762,375.55,5.2,A,Yangon,F,Member,Ewallet,2/10/19 12:56,2019,2
1003,458-10-8612,1,PID940,Home and lifestyle,73.95,7,22.428,470.988,22.428,4.761904762,448.56,7.6,C,Naypyitaw,M,Normal,Ewallet,1/20/19 12:27,2019,1
1004,887-42-0517,1,PID940,Home and lifestyle,73.95,7,29.099,611.079,29.099,4.761904762,581.98,6.6,C,Naypyitaw,F,Normal,Credit card,1/10/19 10:31,2019,1
1005,433-08-7822,1,PID941,Home and lifestyle,40.52,7,27.6115,579.8415,27.6115,4.761904762,552.23,7.5,C,Naypyitaw,F,Normal,Ewallet,1/5/19 19:48,2019,1
1006,500-02-2261,1,PID941,Home and lifestyle,40.52,6,17.187,360.927,17.187,4.761904762,343.74,5.9,C,Naypyitaw,F,Normal,Ewallet,3/21/19 17:04,2019,3
1007,744-82-9138,1,PID942,Health and beauty,84.07,2,8.613,180.873,8.613,4.761904762,172.26,8.2,C,Naypyitaw,M,Normal,Cash,2/7/19 17:59,2019,2
1008,867-47-1948,1,PID942,Health and beauty,84.07,10,7.9,165.9,7.9,4.761904762,158,7.8,C,Naypyitaw,F,Normal,Cash,1/9/19 12:07,2019,1
1009,148-41-7930,1,PID943,Sports and travel,21.58,7,34.986,734.706,34.986,4.761904762,699.72,6.1,C,Naypyitaw,M,Normal,Cash,1/23/19 10:33,2019,1
1010,189-40-5216,1,PID943,Sports and travel,21.58,7,33.7295,708.3195,33.7295,4.761904762,674.59,6,C,Naypyitaw,M,Normal,Cash,1/9/19 11:40,2019,1
1011,233-67-5758,1,PID943,Sports and travel,21.58,1,2.0175,42.3675,2.0175,4.761904762,40.35,6.2,C,Naypyitaw,M,Normal,Ewallet,1/29/19 13:46,2019,1
1012,443-59-0061,1,PID95,Health and beauty,45.58,10,33.725,708.225,33.725,4.761904762,674.5,4.2,A,Yangon,M,Member,Ewallet,2/3/19 11:25,2019,2
1013,509-29-3912,1,PID96,Food and beverages,32.8,9,17.424,365.904,17.424,4.761904762,348.48,4.2,A,Yangon,F,Member,Ewallet,3/20/19 12:24,2019,3
1014,828-46-6863,1,PID97,Food and beverages,65.97,6,29.559,620.739,29.559,4.761904762,591.18,4,A,Yangon,M,Member,Credit card,1/23/19 11:22,2019,1
1015,436-54-4512,1,PID98,Fashion accessories,22.96,1,4.5805,96.1905,4.5805,4.761904762,91.61,9.8,A,Yangon,F,Member,Cash,3/20/19 19:44,2019,3
1016,856-66-2701,1,PID99,Home and lifestyle,63.22,3,7.995,167.895,7.995,4.761904762,159.9,7.5,A,Yangon,M,Member,Ewallet,1/25/19 14:19,2019,1
